,sales_id,customer_id,product_id,date,number_of_unit_sold,total_sales
12878,S12879,CCT538,P6,2023-03-04,2,14.52
12879,S12880,CCT538,P23,2023-03-04,2,4.88
12880,S12881,CCT538,P38,2023-03-04,1,2.89
12881,S12882,CTM873,P17,2023-03-04,2,10.8
12882,S12883,CTM873,P31,2023-03-04,2,6.24
12883,S12884,CNV395,P22,2023-03-04,1,2.24
12884,S12885,CNV395,P33,2023-03-04,1,2.39
12885,S12886,CNV395,P37,2023-03-04,2,7.84
12886,S12887,CNV395,P1,2023-03-04,2,5.34
12887,S12888,CNV395,P21,2023-03-04,1,1.56
12888,S12889,CSM199,P23,2023-03-04,2,4.88
12889,S12890,CSM199,P39,2023-03-04,2,3.94
12890,S12891,CAH109,P27,2023-03-04,2,6.14
12891,S12892,CTH584,P14,2023-03-04,2,9.8
12892,S12893,CTH584,P8,2023-03-04,2,10.76
12893,S12894,CTH584,P13,2023-03-04,2,10.12
12894,S12895,CMB547,P29,2023-03-04,1,2.97
12895,S12896,CKM150,P4,2023-03-04,2,11.68
12896,S12897,CJG17,P31,2023-03-04,2,6.24
12897,S12898,CJG17,P13,2023-03-04,1,5.06
12898,S12899,CJG17,P46,2023-03-04,1,2.47
12899,S12900,CAH383,P2,2023-03-04,2,4.6
12900,S12901,CEN451,P3,2023-03-04,1,4.94
12901,S12902,CSD596,P41,2023-03-04,2,1.66
12902,S12903,CSD596,P13,2023-03-04,1,5.06
12903,S12904,CSD596,P49,2023-03-04,2,3.62
12904,S12905,CJS56,P18,2023-03-04,1,7.46
12905,S12906,CJS56,P7,2023-03-04,2,9.5
12906,S12907,CJS56,P46,2023-03-04,1,2.47
12907,S12908,CBT652,P2,2023-03-04,2,4.6
12908,S12909,CBT652,P8,2023-03-04,1,5.38
12909,S12910,CBT652,P26,2023-03-04,2,6.96
12910,S12911,CBT652,P18,2023-03-04,1,7.46
12911,S12912,CBT652,P7,2023-03-04,1,4.75
12912,S12913,CCB662,P42,2023-03-04,2,2.54
12913,S12914,CCB662,P5,2023-03-04,2,13.4
12914,S12915,CCB662,P38,2023-03-04,2,5.78
12915,S12916,CCB662,P21,2023-03-04,1,1.56
12916,S12917,CCB662,P35,2023-03-04,2,3.52
12917,S12918,CJL772,P34,2023-03-04,2,6.26
12918,S12919,CJL772,P4,2023-03-04,2,11.68
12919,S12920,CJF472,P15,2023-03-04,2,10.76
12920,S12921,CJF472,P25,2023-03-04,1,2.4
12921,S12922,CSO911,P19,2023-03-04,2,12.48
12922,S12923,CKV721,P6,2023-03-04,2,14.52
12923,S12924,CKV721,P22,2023-03-04,1,2.24
12924,S12925,CKV721,P14,2023-03-04,1,4.9
12925,S12926,CJJ82,P27,2023-03-04,1,3.07
12926,S12927,CJJ82,P3,2023-03-04,2,9.88
12927,S12928,CJJ82,P16,2023-03-04,1,5.92
12928,S12929,CJJ82,P47,2023-03-04,1,1.25
12929,S12930,CAH109,P46,2023-03-04,2,4.94
12930,S12931,CAH109,P45,2023-03-04,1,1.12
12931,S12932,CAH109,P39,2023-03-04,1,1.97
12932,S12933,CKF531,P11,2023-03-04,1,3.9
12933,S12934,CKF531,P2,2023-03-04,1,2.3
12934,S12935,CKF531,P16,2023-03-04,2,11.84
12935,S12936,CAH319,P25,2023-03-04,2,4.8
12936,S12937,CAH319,P5,2023-03-04,2,13.4
12937,S12938,CAH319,P22,2023-03-04,1,2.24
12938,S12939,CAH319,P31,2023-03-04,2,6.24
12939,S12940,CGM554,P21,2023-03-04,1,1.56
12940,S12941,CMW956,P6,2023-03-04,2,14.52
12941,S12942,CMW956,P16,2023-03-04,1,5.92
12942,S12943,CBB672,P40,2023-03-04,2,4.84
12943,S12944,CSD744,P19,2023-03-04,2,12.48
12944,S12945,CSD744,P29,2023-03-04,2,5.94
12945,S12946,CSD744,P5,2023-03-04,1,6.7
12946,S12947,CPB196,P40,2023-03-04,2,4.84
12947,S12948,CPB196,P42,2023-03-04,2,2.54
12948,S12949,CPB196,P46,2023-03-04,1,2.47
12949,S12950,CPB196,P18,2023-03-04,2,14.92
12950,S12951,CPB196,P5,2023-03-04,1,6.7
12951,S12952,CCC70,P11,2023-03-04,2,7.8
12952,S12953,CSW74,P6,2023-03-04,1,7.26
12953,S12954,CSW74,P25,2023-03-04,2,4.8
12954,S12955,CKO123,P1,2023-03-04,2,5.34
12955,S12956,CKO123,P28,2023-03-04,1,2.44
12956,S12957,CKO123,P32,2023-03-04,2,9.2
12957,S12958,CKO123,P48,2023-03-04,1,2.89
12958,S12959,CKO123,P34,2023-03-04,2,6.26
12959,S12960,CMS613,P12,2023-03-04,1,5.03
12960,S12961,CMS613,P19,2023-03-04,2,12.48
12961,S12962,CKP748,P10,2023-03-04,1,9.17
12962,S12963,CKP748,P11,2023-03-04,1,3.9
12963,S12964,CKP748,P19,2023-03-04,2,12.48
12964,S12965,CRJ731,P45,2023-03-04,1,1.12
12965,S12966,CRJ731,P47,2023-03-04,2,2.5
12966,S12967,CRJ731,P22,2023-03-04,1,2.24
12967,S12968,CRC651,P41,2023-03-04,1,0.83
12968,S12969,CRC651,P3,2023-03-04,2,9.88
12969,S12970,CRC651,P23,2023-03-04,1,2.44
12970,S12971,CRC651,P43,2023-03-04,2,2.26
12971,S12972,CKR740,P7,2023-03-05,1,4.75
12972,S12973,CKR740,P33,2023-03-05,1,2.39
12973,S12974,CKR740,P15,2023-03-05,2,10.76
12974,S12975,CKR740,P11,2023-03-05,1,3.9
12975,S12976,CMW24,P16,2023-03-05,2,11.84
12976,S12977,CMW24,P1,2023-03-05,2,5.34
12977,S12978,CGY373,P47,2023-03-05,1,1.25
12978,S12979,CGY373,P34,2023-03-05,2,6.26
12979,S12980,CPJ529,P3,2023-03-05,1,4.94
12980,S12981,CPJ529,P16,2023-03-05,2,11.84
12981,S12982,CPJ529,P32,2023-03-05,1,4.6
12982,S12983,CPJ529,P25,2023-03-05,2,4.8
12983,S12984,CPJ529,P8,2023-03-05,2,10.76
12984,S12985,CKA664,P41,2023-03-05,1,0.83
12985,S12986,CKA664,P13,2023-03-05,1,5.06
12986,S12987,CKA664,P18,2023-03-05,1,7.46
12987,S12988,CKA664,P27,2023-03-05,1,3.07
12988,S12989,CMW156,P35,2023-03-05,1,1.76
12989,S12990,CMW156,P25,2023-03-05,1,2.4
12990,S12991,CMW156,P37,2023-03-05,1,3.92
12991,S12992,CTM551,P38,2023-03-05,1,2.89
12992,S12993,CTM551,P32,2023-03-05,2,9.2
12993,S12994,CML941,P23,2023-03-05,1,2.44
12994,S12995,CML941,P42,2023-03-05,2,2.54
12995,S12996,CML941,P4,2023-03-05,2,11.68
12996,S12997,CML941,P3,2023-03-05,2,9.88
12997,S12998,CML941,P15,2023-03-05,1,5.38
12998,S12999,CJG305,P50,2023-03-05,1,3.64
12999,S13000,CJG305,P32,2023-03-05,2,9.2
13000,S13001,CJG305,P35,2023-03-05,1,1.76
13001,S13002,CJG305,P41,2023-03-05,1,0.83
13002,S13003,CMA367,P48,2023-03-05,1,2.89
13003,S13004,CMA367,P47,2023-03-05,2,2.5
13004,S13005,CMA367,P28,2023-03-05,2,4.88
13005,S13006,CMA367,P37,2023-03-05,2,7.84
13006,S13007,CMA367,P23,2023-03-05,1,2.44
13007,S13008,CAH383,P31,2023-03-05,1,3.12
13008,S13009,CAH383,P21,2023-03-05,2,3.12
13009,S13010,CAH383,P4,2023-03-05,2,11.68
13010,S13011,CMB924,P32,2023-03-05,1,4.6
13011,S13012,CMB924,P19,2023-03-05,2,12.48
13012,S13013,CLA825,P37,2023-03-05,1,3.92
13013,S13014,CLA825,P45,2023-03-05,1,1.12
13014,S13015,CLA825,P14,2023-03-05,2,9.8
13015,S13016,CLA825,P2,2023-03-05,1,2.3
13016,S13017,CLA825,P27,2023-03-05,1,3.07
13017,S13018,CSM960,P4,2023-03-05,1,5.84
13018,S13019,CSM960,P1,2023-03-05,1,2.67
13019,S13020,CDD868,P21,2023-03-05,2,3.12
13020,S13021,CDD868,P29,2023-03-05,1,2.97
13021,S13022,CDD868,P32,2023-03-05,1,4.6
13022,S13023,CBC170,P23,2023-03-05,1,2.44
13023,S13024,CBC170,P2,2023-03-05,2,4.6
13024,S13025,CJM544,P44,2023-03-05,1,2.13
13025,S13026,CBB428,P43,2023-03-05,1,1.13
13026,S13027,CJN862,P8,2023-03-05,2,10.76
13027,S13028,CJN862,P16,2023-03-05,1,5.92
13028,S13029,CAS914,P33,2023-03-05,2,4.78
13029,S13030,CBJ91,P18,2023-03-05,2,14.92
13030,S13031,CBJ91,P48,2023-03-05,1,2.89
13031,S13032,CBJ91,P33,2023-03-05,1,2.39
13032,S13033,CRJ582,P12,2023-03-05,1,5.03
13033,S13034,CJF424,P28,2023-03-05,2,4.88
13034,S13035,CJF424,P25,2023-03-05,2,4.8
13035,S13036,CJF424,P43,2023-03-05,2,2.26
13036,S13037,CJF424,P50,2023-03-05,2,7.28
13037,S13038,CJF424,P47,2023-03-05,2,2.5
13038,S13039,CAP829,P5,2023-03-05,1,6.7
13039,S13040,CAP829,P47,2023-03-05,1,1.25
13040,S13041,CAP829,P6,2023-03-05,2,14.52
13041,S13042,CSC912,P31,2023-03-05,1,3.12
13042,S13043,CEG220,P21,2023-03-05,1,1.56
13043,S13044,CEG220,P48,2023-03-05,2,5.78
13044,S13045,CEG220,P8,2023-03-05,2,10.76
13045,S13046,CEG220,P41,2023-03-05,1,0.83
13046,S13047,CTH584,P4,2023-03-05,1,5.84
13047,S13048,CTH584,P12,2023-03-05,2,10.06
13048,S13049,CJT936,P15,2023-03-05,2,10.76
13049,S13050,CJT936,P42,2023-03-05,1,1.27
13050,S13051,CJT767,P7,2023-03-05,1,4.75
13051,S13052,CJT767,P41,2023-03-05,2,1.66
13052,S13053,CJM544,P48,2023-03-05,2,5.78
13053,S13054,CJM544,P46,2023-03-05,1,2.47
13054,S13055,CJM544,P23,2023-03-05,2,4.88
13055,S13056,CJM544,P26,2023-03-05,2,6.96
13056,S13057,CJM544,P6,2023-03-05,1,7.26
13057,S13058,CKG283,P49,2023-03-05,1,1.81
13058,S13059,CKG283,P10,2023-03-05,1,9.17
13059,S13060,CKG283,P50,2023-03-05,2,7.28
13060,S13061,CSH152,P40,2023-03-05,1,2.42
13061,S13062,CSH152,P31,2023-03-05,2,6.24
13062,S13063,CSH152,P44,2023-03-05,2,4.26
13063,S13064,CSH152,P39,2023-03-05,2,3.94
13064,S13065,CSH152,P35,2023-03-05,2,3.52
13065,S13066,CKW882,P39,2023-03-05,2,3.94
13066,S13067,CKW882,P15,2023-03-05,2,10.76
13067,S13068,CKW882,P4,2023-03-05,1,5.84
13068,S13069,CKW882,P12,2023-03-05,1,5.03
13069,S13070,CKW882,P30,2023-03-05,2,4.84
13070,S13071,CLW162,P19,2023-03-05,1,6.24
13071,S13072,CLW162,P21,2023-03-05,1,1.56
13072,S13073,CMD527,P21,2023-03-05,2,3.12
13073,S13074,CMD527,P33,2023-03-05,1,2.39
13074,S13075,CCP226,P35,2023-03-05,2,3.52
13075,S13076,CCP226,P26,2023-03-05,1,3.48
13076,S13077,CCP226,P10,2023-03-05,2,18.34
13077,S13078,CCP226,P49,2023-03-05,1,1.81
13078,S13079,CCP226,P2,2023-03-05,1,2.3
13079,S13080,CSA169,P35,2023-03-05,2,3.52
13080,S13081,CSA169,P21,2023-03-05,1,1.56
13081,S13082,CAA326,P36,2023-03-05,2,5.18
13082,S13083,CAA326,P13,2023-03-05,1,5.06
13083,S13084,CAA326,P3,2023-03-05,1,4.94
13084,S13085,CAF872,P7,2023-03-05,1,4.75
13085,S13086,CAF872,P40,2023-03-05,2,4.84
13086,S13087,CAF872,P49,2023-03-05,2,3.62
13087,S13088,CAF872,P6,2023-03-05,2,14.52
13088,S13089,CSK509,P34,2023-03-05,2,6.26
13089,S13090,CSK509,P8,2023-03-05,1,5.38
13090,S13091,CSK509,P43,2023-03-05,2,2.26
13091,S13092,CJA72,P4,2023-03-05,2,11.68
13092,S13093,CJA72,P13,2023-03-05,1,5.06
13093,S13094,CJA72,P49,2023-03-05,1,1.81
13094,S13095,CNB821,P31,2023-03-05,1,3.12
13095,S13096,CNB821,P15,2023-03-05,1,5.38
13096,S13097,CNB821,P50,2023-03-05,2,7.28
13097,S13098,CNB821,P46,2023-03-05,2,4.94
13098,S13099,CNB821,P24,2023-03-05,2,6.96
13099,S13100,CKG435,P48,2023-03-05,2,5.78
13100,S13101,CKG435,P6,2023-03-05,2,14.52
13101,S13102,CKG435,P40,2023-03-05,2,4.84
13102,S13103,CKG435,P30,2023-03-05,1,2.42
13103,S13104,CKG435,P11,2023-03-05,2,7.8
13104,S13105,CKG461,P1,2023-03-05,1,2.67
13105,S13106,CKG461,P32,2023-03-05,1,4.6
13106,S13107,CKG461,P34,2023-03-05,2,6.26
13107,S13108,CKG461,P50,2023-03-05,2,7.28
13108,S13109,CKG461,P18,2023-03-05,1,7.46
13109,S13110,CMM260,P24,2023-03-05,2,6.96
13110,S13111,CMM260,P20,2023-03-05,1,6.55
13111,S13112,CMM260,P44,2023-03-05,2,4.26
13112,S13113,CMM260,P42,2023-03-05,2,2.54
13113,S13114,CLT823,P15,2023-03-05,1,5.38
13114,S13115,CLT823,P40,2023-03-05,2,4.84
13115,S13116,CDC850,P36,2023-03-05,1,2.59
13116,S13117,CSW430,P42,2023-03-05,1,1.27
13117,S13118,CSW430,P50,2023-03-05,1,3.64
13118,S13119,CSW430,P23,2023-03-05,1,2.44
13119,S13120,CSW430,P9,2023-03-05,2,13.4
13120,S13121,CJT720,P10,2023-03-05,2,18.34
13121,S13122,CTJ245,P35,2023-03-05,2,3.52
13122,S13123,CTJ245,P22,2023-03-05,1,2.24
13123,S13124,CTJ245,P12,2023-03-05,1,5.03
13124,S13125,CRA126,P42,2023-03-05,1,1.27
13125,S13126,CRA126,P32,2023-03-05,1,4.6
13126,S13127,CRA126,P1,2023-03-05,1,2.67
13127,S13128,CRA126,P34,2023-03-05,1,3.13
13128,S13129,CRA126,P22,2023-03-05,1,2.24
13129,S13130,CRR565,P20,2023-03-05,1,6.55
13130,S13131,CRR565,P49,2023-03-05,1,1.81
13131,S13132,CRR565,P46,2023-03-05,2,4.94
13132,S13133,CBW646,P23,2023-03-05,2,4.88
13133,S13134,CBW646,P36,2023-03-05,2,5.18
13134,S13135,CBW646,P50,2023-03-05,2,7.28
13135,S13136,CBW646,P15,2023-03-05,1,5.38
13136,S13137,CCW396,P27,2023-03-05,1,3.07
13137,S13138,CCW396,P32,2023-03-05,1,4.6
13138,S13139,CCW396,P18,2023-03-05,1,7.46
13139,S13140,CCW396,P44,2023-03-05,1,2.13
13140,S13141,CRH225,P31,2023-03-05,1,3.12
13141,S13142,CRH225,P30,2023-03-05,2,4.84
13142,S13143,CRH225,P46,2023-03-05,2,4.94
13143,S13144,CMB668,P24,2023-03-05,1,3.48
13144,S13145,CMB668,P41,2023-03-05,1,0.83
13145,S13146,CMB668,P8,2023-03-05,1,5.38
13146,S13147,CCB121,P36,2023-03-05,2,5.18
13147,S13148,CCB121,P24,2023-03-05,1,3.48
13148,S13149,CCB121,P44,2023-03-05,2,4.26
13149,S13150,CCB121,P20,2023-03-05,1,6.55
13150,S13151,CCB121,P9,2023-03-05,1,6.7
13151,S13152,CMG442,P37,2023-03-05,2,7.84
13152,S13153,CMG442,P38,2023-03-05,1,2.89
13153,S13154,CMG442,P21,2023-03-05,1,1.56
13154,S13155,CMG442,P9,2023-03-05,1,6.7
13155,S13156,CNS66,P23,2023-03-05,1,2.44
13156,S13157,CNS66,P32,2023-03-05,2,9.2
13157,S13158,CNS66,P36,2023-03-05,1,2.59
13158,S13159,CNN504,P26,2023-03-05,1,3.48
13159,S13160,CNN504,P31,2023-03-05,1,3.12
13160,S13161,CNN504,P36,2023-03-05,2,5.18
13161,S13162,CPO580,P6,2023-03-05,1,7.26
13162,S13163,CBT108,P35,2023-03-05,1,1.76
13163,S13164,CBT108,P24,2023-03-05,1,3.48
13164,S13165,CBT108,P40,2023-03-05,2,4.84
13165,S13166,CBT108,P27,2023-03-05,1,3.07
13166,S13167,CRL296,P38,2023-03-05,1,2.89
13167,S13168,CRL296,P12,2023-03-05,2,10.06
13168,S13169,CRL296,P9,2023-03-05,2,13.4
13169,S13170,CCB662,P24,2023-03-05,2,6.96
13170,S13171,CCB662,P30,2023-03-05,2,4.84
13171,S13172,CCB662,P10,2023-03-05,2,18.34
13172,S13173,CCB662,P9,2023-03-05,1,6.7
13173,S13174,CCG128,P35,2023-03-05,1,1.76
13174,S13175,CCG128,P46,2023-03-05,2,4.94
13175,S13176,CCG128,P43,2023-03-05,1,1.13
13176,S13177,CCG128,P9,2023-03-05,2,13.4
13177,S13178,CCG128,P30,2023-03-05,2,4.84
13178,S13179,CMW61,P35,2023-03-05,1,1.76
13179,S13180,CMW61,P49,2023-03-05,2,3.62
13180,S13181,CMW61,P42,2023-03-05,2,2.54
13181,S13182,CEA790,P1,2023-03-05,2,5.34
13182,S13183,CEA790,P25,2023-03-05,2,4.8
13183,S13184,CEA790,P28,2023-03-05,1,2.44
13184,S13185,CEA790,P16,2023-03-05,2,11.84
13185,S13186,CEA790,P38,2023-03-05,1,2.89
13186,S13187,CJT79,P33,2023-03-05,1,2.39
13187,S13188,CJT79,P29,2023-03-05,2,5.94
13188,S13189,CSB289,P41,2023-03-05,2,1.66
13189,S13190,CPF555,P12,2023-03-05,2,10.06
13190,S13191,CPF555,P31,2023-03-05,1,3.12
13191,S13192,CPF555,P10,2023-03-05,1,9.17
13192,S13193,CPF555,P46,2023-03-05,2,4.94
13193,S13194,CAB351,P4,2023-03-05,2,11.68
13194,S13195,CAB351,P23,2023-03-05,1,2.44
13195,S13196,CAB351,P1,2023-03-05,1,2.67
13196,S13197,CAB351,P33,2023-03-05,1,2.39
13197,S13198,CRZ991,P14,2023-03-05,2,9.8
13198,S13199,CRM285,P15,2023-03-05,2,10.76
13199,S13200,CRM285,P35,2023-03-05,1,1.76
13200,S13201,CRM285,P4,2023-03-05,2,11.68
13201,S13202,CRM285,P12,2023-03-05,2,10.06
13202,S13203,CRM285,P40,2023-03-05,1,2.42
13203,S13204,CCR583,P43,2023-03-05,1,1.13
13204,S13205,CCR583,P46,2023-03-05,2,4.94
13205,S13206,CCR583,P23,2023-03-05,2,4.88
13206,S13207,CCR583,P9,2023-03-05,2,13.4
13207,S13208,CCR583,P18,2023-03-05,1,7.46
13208,S13209,CDT642,P32,2023-03-05,1,4.6
13209,S13210,CTM866,P31,2023-03-05,1,3.12
13210,S13211,CTM866,P35,2023-03-05,1,1.76
13211,S13212,CTM866,P4,2023-03-05,1,5.84
13212,S13213,CAS914,P29,2023-03-05,2,5.94
13213,S13214,CAS914,P7,2023-03-05,2,9.5
13214,S13215,CAS914,P11,2023-03-05,2,7.8
13215,S13216,CDB359,P5,2023-03-05,2,13.4
13216,S13217,CER836,P50,2023-03-05,2,7.28
13217,S13218,CER836,P28,2023-03-05,1,2.44
13218,S13219,CER836,P32,2023-03-05,2,9.2
13219,S13220,CRW964,P27,2023-03-05,2,6.14
13220,S13221,CRW964,P42,2023-03-05,2,2.54
13221,S13222,CRW964,P40,2023-03-05,1,2.42
13222,S13223,CRW964,P41,2023-03-05,2,1.66
13223,S13224,CRW964,P38,2023-03-05,1,2.89
13224,S13225,CGS241,P7,2023-03-05,1,4.75
13225,S13226,CGS241,P28,2023-03-05,1,2.44
13226,S13227,CDF589,P43,2023-03-05,1,1.13
13227,S13228,CDF589,P50,2023-03-05,2,7.28
13228,S13229,CDF589,P6,2023-03-05,1,7.26
13229,S13230,CDF589,P15,2023-03-05,2,10.76
13230,S13231,CDF589,P35,2023-03-05,1,1.76
13231,S13232,CAF872,P31,2023-03-05,2,6.24
13232,S13233,CAF872,P11,2023-03-05,2,7.8
13233,S13234,CAF872,P40,2023-03-05,1,2.42
13234,S13235,CSF794,P10,2023-03-05,2,18.34
13235,S13236,CSF794,P11,2023-03-05,1,3.9
13236,S13237,CRW656,P2,2023-03-05,1,2.3
13237,S13238,CRW656,P21,2023-03-05,2,3.12
13238,S13239,CDJ801,P7,2023-03-05,2,9.5
13239,S13240,CDJ801,P36,2023-03-05,2,5.18
13240,S13241,CDJ801,P29,2023-03-05,1,2.97
13241,S13242,CDJ801,P27,2023-03-05,2,6.14
13242,S13243,CCW356,P18,2023-03-05,2,14.92
13243,S13244,CCW356,P8,2023-03-05,1,5.38
13244,S13245,CCW356,P28,2023-03-05,2,4.88
13245,S13246,CCM107,P24,2023-03-05,1,3.48
13246,S13247,CCM107,P4,2023-03-05,2,11.68
13247,S13248,CJH39,P11,2023-03-05,2,7.8
13248,S13249,CJH39,P34,2023-03-05,1,3.13
13249,S13250,CJH39,P7,2023-03-05,2,9.5
13250,S13251,CJH39,P39,2023-03-05,2,3.94
13251,S13252,CJH39,P32,2023-03-05,1,4.6
13252,S13253,CMS824,P9,2023-03-05,1,6.7
13253,S13254,CKR740,P24,2023-03-05,2,6.96
13254,S13255,CKR740,P5,2023-03-05,1,6.7
13255,S13256,CKR740,P36,2023-03-05,1,2.59
13256,S13257,CKP586,P49,2023-03-05,2,3.62
13257,S13258,CKP586,P35,2023-03-05,2,3.52
13258,S13259,CKP586,P24,2023-03-05,2,6.96
13259,S13260,CKP586,P40,2023-03-05,1,2.42
13260,S13261,CKP586,P50,2023-03-05,1,3.64
13261,S13262,CJG305,P40,2023-03-05,1,2.42
13262,S13263,CJG305,P41,2023-03-05,1,0.83
13263,S13264,CJG305,P11,2023-03-05,1,3.9
13264,S13265,CJG305,P17,2023-03-05,1,5.4
13265,S13266,CJG305,P15,2023-03-05,1,5.38
13266,S13267,CMB157,P35,2023-03-05,1,1.76
13267,S13268,CMB157,P6,2023-03-05,2,14.52
13268,S13269,CMB157,P25,2023-03-05,1,2.4
13269,S13270,CMB157,P10,2023-03-05,2,18.34
13270,S13271,CDE922,P14,2023-03-05,1,4.9
13271,S13272,CDE922,P6,2023-03-05,1,7.26
13272,S13273,CDE922,P26,2023-03-05,2,6.96
13273,S13274,CDE922,P19,2023-03-05,1,6.24
13274,S13275,CJD869,P16,2023-03-05,2,11.84
13275,S13276,CJD869,P30,2023-03-05,2,4.84
13276,S13277,CHA703,P36,2023-03-05,1,2.59
13277,S13278,CHA703,P45,2023-03-05,2,2.24
13278,S13279,CHA703,P20,2023-03-05,1,6.55
13279,S13280,CHA703,P42,2023-03-05,2,2.54
13280,S13281,CHA703,P9,2023-03-05,1,6.7
13281,S13282,CES334,P48,2023-03-05,2,5.78
13282,S13283,CES334,P7,2023-03-05,1,4.75
13283,S13284,CCC20,P37,2023-03-05,1,3.92
13284,S13285,CCC20,P44,2023-03-05,1,2.13
13285,S13286,CCC20,P3,2023-03-05,2,9.88
13286,S13287,CAS470,P5,2023-03-05,2,13.4
13287,S13288,CAS470,P18,2023-03-05,2,14.92
13288,S13289,CAS470,P10,2023-03-05,1,9.17
13289,S13290,CJF325,P1,2023-03-05,1,2.67
13290,S13291,CJF325,P5,2023-03-05,2,13.4
13291,S13292,CJF325,P28,2023-03-05,2,4.88
13292,S13293,CRW964,P8,2023-03-06,2,10.76
13293,S13294,CRW964,P24,2023-03-06,1,3.48
13294,S13295,CRW964,P19,2023-03-06,2,12.48
13295,S13296,CRW964,P20,2023-03-06,1,6.55
13296,S13297,CRW964,P12,2023-03-06,2,10.06
13297,S13298,CGM77,P38,2023-03-06,1,2.89
13298,S13299,CGM77,P30,2023-03-06,2,4.84
13299,S13300,CGP255,P4,2023-03-06,2,11.68
13300,S13301,CGP60,P10,2023-03-06,1,9.17
13301,S13302,CGP60,P32,2023-03-06,2,9.2
13302,S13303,CGP60,P44,2023-03-06,2,4.26
13303,S13304,CGP60,P3,2023-03-06,1,4.94
13304,S13305,CGP60,P28,2023-03-06,2,4.88
13305,S13306,CJO725,P34,2023-03-06,1,3.13
13306,S13307,CJO725,P14,2023-03-06,1,4.9
13307,S13308,CJK377,P9,2023-03-06,2,13.4
13308,S13309,CMW640,P36,2023-03-06,1,2.59
13309,S13310,CMW640,P13,2023-03-06,1,5.06
13310,S13311,CMW640,P49,2023-03-06,1,1.81
13311,S13312,CAP543,P43,2023-03-06,1,1.13
13312,S13313,CGY373,P45,2023-03-06,1,1.12
13313,S13314,CGY373,P14,2023-03-06,1,4.9
13314,S13315,CGY373,P10,2023-03-06,2,18.34
13315,S13316,CSA184,P32,2023-03-06,2,9.2
13316,S13317,CSA184,P13,2023-03-06,1,5.06
13317,S13318,CSA184,P1,2023-03-06,1,2.67
13318,S13319,CEG411,P24,2023-03-06,1,3.48
13319,S13320,CEG411,P45,2023-03-06,1,1.12
13320,S13321,CCD927,P40,2023-03-06,1,2.42
13321,S13322,CCD927,P50,2023-03-06,2,7.28
13322,S13323,CLN959,P8,2023-03-06,2,10.76
13323,S13324,CLN959,P14,2023-03-06,1,4.9
13324,S13325,CCW396,P16,2023-03-06,1,5.92
13325,S13326,CGN287,P41,2023-03-06,1,0.83
13326,S13327,CGN287,P35,2023-03-06,1,1.76
13327,S13328,CJE190,P28,2023-03-06,2,4.88
13328,S13329,CJE190,P35,2023-03-06,2,3.52
13329,S13330,CJE190,P6,2023-03-06,1,7.26
13330,S13331,CJE190,P42,2023-03-06,1,1.27
13331,S13332,CGH306,P47,2023-03-06,2,2.5
13332,S13333,CGH306,P29,2023-03-06,1,2.97
13333,S13334,CJS56,P38,2023-03-06,2,5.78
13334,S13335,CJS56,P21,2023-03-06,1,1.56
13335,S13336,CJS56,P44,2023-03-06,1,2.13
13336,S13337,CJS56,P12,2023-03-06,1,5.03
13337,S13338,CAW907,P41,2023-03-06,1,0.83
13338,S13339,CMS613,P31,2023-03-06,1,3.12
13339,S13340,CMS613,P48,2023-03-06,1,2.89
13340,S13341,CMS613,P7,2023-03-06,2,9.5
13341,S13342,CMS613,P37,2023-03-06,2,7.84
13342,S13343,CMS613,P23,2023-03-06,2,4.88
13343,S13344,CJJ499,P29,2023-03-06,2,5.94
13344,S13345,CJJ499,P13,2023-03-06,2,10.12
13345,S13346,CJJ499,P47,2023-03-06,2,2.5
13346,S13347,CJJ499,P17,2023-03-06,1,5.4
13347,S13348,CKL45,P4,2023-03-06,1,5.84
13348,S13349,CKL45,P2,2023-03-06,1,2.3
13349,S13350,CKL45,P43,2023-03-06,2,2.26
13350,S13351,CDB587,P16,2023-03-06,2,11.84
13351,S13352,CDB587,P9,2023-03-06,2,13.4
13352,S13353,CDB587,P15,2023-03-06,2,10.76
13353,S13354,CVR773,P45,2023-03-06,2,2.24
13354,S13355,CVR773,P14,2023-03-06,2,9.8
13355,S13356,CVR773,P31,2023-03-06,1,3.12
13356,S13357,CVR773,P28,2023-03-06,1,2.44
13357,S13358,CVR773,P39,2023-03-06,2,3.94
13358,S13359,CSW556,P12,2023-03-06,1,5.03
13359,S13360,CSW556,P6,2023-03-06,1,7.26
13360,S13361,CSW556,P11,2023-03-06,1,3.9
13361,S13362,CSW556,P48,2023-03-06,1,2.89
13362,S13363,CMN127,P16,2023-03-06,2,11.84
13363,S13364,CMN127,P7,2023-03-06,2,9.5
13364,S13365,CKO918,P33,2023-03-06,2,4.78
13365,S13366,CKO918,P22,2023-03-06,2,4.48
13366,S13367,CJM879,P13,2023-03-06,2,10.12
13367,S13368,CJM879,P35,2023-03-06,2,3.52
13368,S13369,CJM879,P8,2023-03-06,1,5.38
13369,S13370,CRJ582,P15,2023-03-06,2,10.76
13370,S13371,CRJ582,P39,2023-03-06,1,1.97
13371,S13372,CMG442,P42,2023-03-06,2,2.54
13372,S13373,CMG442,P45,2023-03-06,2,2.24
13373,S13374,CRL296,P17,2023-03-06,1,5.4
13374,S13375,CRL296,P32,2023-03-06,1,4.6
13375,S13376,CRL296,P15,2023-03-06,2,10.76
